"","site","year","plot","guild","meanrich"
"8201","McL Ann",2003,"65","Exo",14
"8202","McL Ann",2003,"65","ExoAnns",14
"8203","McL Ann",2003,"65","ExoPers",0
"8204","McL Ann",2003,"65","Forbs",14
"8205","McL Ann",2003,"65","Grasses",4
"8206","McL Ann",2003,"65","Nat",4
"8207","McL Ann",2003,"65","NatAnns",4
"8208","McL Ann",2003,"65","NatPers",0
"8209","McL Ann",2003,"66","All",21
"8210","McL Ann",2003,"66","Exo",16
"8211","McL Ann",2003,"66","ExoAnns",16
"8212","McL Ann",2003,"66","ExoPers",0
"8213","McL Ann",2003,"66","Forbs",16
"8214","McL Ann",2003,"66","Grasses",5
"8215","McL Ann",2003,"66","Nat",5
"8216","McL Ann",2003,"66","NatAnns",4
"8217","McL Ann",2003,"66","NatPers",1
"8218","McL Ann",2003,"67","All",23
"8219","McL Ann",2003,"67","Exo",8
"8220","McL Ann",2003,"67","ExoAnns",8
"8221","McL Ann",2003,"67","ExoPers",0
"8222","McL Ann",2003,"67","Forbs",19
"8223","McL Ann",2003,"67","Grasses",4
"8224","McL Ann",2003,"67","Nat",15
"8225","McL Ann",2003,"67","NatAnns",12
"8226","McL Ann",2003,"67","NatPers",3
"8227","McL Ann",2003,"68","All",39
"8228","McL Ann",2003,"68","Exo",16
"8229","McL Ann",2003,"68","ExoAnns",14
"8230","McL Ann",2003,"68","ExoPers",2
"8231","McL Ann",2003,"68","Forbs",31
"8232","McL Ann",2003,"68","Grasses",8
"8233","McL Ann",2003,"68","Nat",23
"8234","McL Ann",2003,"68","NatAnns",17
"8235","McL Ann",2003,"68","NatPers",6
"8236","McL Ann",2003,"69","All",15
"8237","McL Ann",2003,"69","Exo",12
"8238","McL Ann",2003,"69","ExoAnns",12
"8239","McL Ann",2003,"69","ExoPers",0
"8240","McL Ann",2003,"69","Forbs",10
"8241","McL Ann",2003,"69","Grasses",5
"8242","McL Ann",2003,"69","Nat",3
"8243","McL Ann",2003,"69","NatAnns",1
"8244","McL Ann",2003,"69","NatPers",2
"8245","McL Ann",2003,"70","All",27
"8246","McL Ann",2003,"70","Exo",15
"8247","McL Ann",2003,"70","ExoAnns",15
"8248","McL Ann",2003,"70","ExoPers",0
"8249","McL Ann",2003,"70","Forbs",21
"8250","McL Ann",2003,"70","Grasses",6
"8251","McL Ann",2003,"70","Nat",12
"8252","McL Ann",2003,"70","NatAnns",8
"8253","McL Ann",2003,"70","NatPers",4
"8254","McL Ann",2003,"71","All",35
"8255","McL Ann",2003,"71","Exo",14
"8256","McL Ann",2003,"71","ExoAnns",14
"8257","McL Ann",2003,"71","ExoPers",0
"8258","McL Ann",2003,"71","Forbs",28
"8259","McL Ann",2003,"71","Grasses",7
"8260","McL Ann",2003,"71","Nat",21
"8261","McL Ann",2003,"71","NatAnns",16
"8262","McL Ann",2003,"71","NatPers",5
"8263","McL Ann",2003,"72","All",27
"8264","McL Ann",2003,"72","Exo",11
"8265","McL Ann",2003,"72","ExoAnns",11
"8266","McL Ann",2003,"72","ExoPers",0
"8267","McL Ann",2003,"72","Forbs",22
"8268","McL Ann",2003,"72","Grasses",5
"8269","McL Ann",2003,"72","Nat",16
"8270","McL Ann",2003,"72","NatAnns",12
"8271","McL Ann",2003,"72","NatPers",4
"8272","McL Ann",2003,"73","All",34
"8273","McL Ann",2003,"73","Exo",17
"8274","McL Ann",2003,"73","ExoAnns",16
"8275","McL Ann",2003,"73","ExoPers",1
"8276","McL Ann",2003,"73","Forbs",24
"8277","McL Ann",2003,"73","Grasses",10
"8278","McL Ann",2003,"73","Nat",17
"8279","McL Ann",2003,"73","NatAnns",12
"8280","McL Ann",2003,"73","NatPers",5
"8281","McL Ann",2003,"74","All",27
"8282","McL Ann",2003,"74","Exo",14
"8283","McL Ann",2003,"74","ExoAnns",14
"8284","McL Ann",2003,"74","ExoPers",0
"8285","McL Ann",2003,"74","Forbs",21
"8286","McL Ann",2003,"74","Grasses",6
"8287","McL Ann",2003,"74","Nat",13
"8288","McL Ann",2003,"74","NatAnns",10
"8289","McL Ann",2003,"74","NatPers",3
"8290","McL Ann",2003,"75","All",36
"8291","McL Ann",2003,"75","Exo",17
"8292","McL Ann",2003,"75","ExoAnns",17
"8293","McL Ann",2003,"75","ExoPers",0
"8294","McL Ann",2003,"75","Forbs",29
"8295","McL Ann",2003,"75","Grasses",7
"8296","McL Ann",2003,"75","Nat",19
"8297","McL Ann",2003,"75","NatAnns",18
"8298","McL Ann",2003,"75","NatPers",1
"8299","McL Ann",2003,"76","All",35
"8300","McL Ann",2003,"76","Exo",17
"8301","McL Ann",2003,"76","ExoAnns",17
"8302","McL Ann",2003,"76","ExoPers",0
"8303","McL Ann",2003,"76","Forbs",29
"8304","McL Ann",2003,"76","Grasses",6
"8305","McL Ann",2003,"76","Nat",18
"8306","McL Ann",2003,"76","NatAnns",13
"8307","McL Ann",2003,"76","NatPers",5
"8308","McL Ann",2003,"77","All",24
"8309","McL Ann",2003,"77","Exo",9
"8310","McL Ann",2003,"77","ExoAnns",9
"8311","McL Ann",2003,"77","ExoPers",0
"8312","McL Ann",2003,"77","Forbs",20
"8313","McL Ann",2003,"77","Grasses",4
"8314","McL Ann",2003,"77","Nat",15
"8315","McL Ann",2003,"77","NatAnns",10
"8316","McL Ann",2003,"77","NatPers",5
"8317","McL Ann",2003,"78","All",37
"8318","McL Ann",2003,"78","Exo",17
"8319","McL Ann",2003,"78","ExoAnns",17
"8320","McL Ann",2003,"78","ExoPers",0
"8321","McL Ann",2003,"78","Forbs",29
"8322","McL Ann",2003,"78","Grasses",8
"8323","McL Ann",2003,"78","Nat",20
"8324","McL Ann",2003,"78","NatAnns",17
"8325","McL Ann",2003,"78","NatPers",3
"8326","McL Ann",2003,"79","All",24
"8327","McL Ann",2003,"79","Exo",11
"8328","McL Ann",2003,"79","ExoAnns",11
"8329","McL Ann",2003,"79","ExoPers",0
"8330","McL Ann",2003,"79","Forbs",19
"8331","McL Ann",2003,"79","Grasses",5
"8332","McL Ann",2003,"79","Nat",13
"8333","McL Ann",2003,"79","NatAnns",11
"8334","McL Ann",2003,"79","NatPers",2
"8335","McL Ann",2003,"80","All",15
"8336","McL Ann",2003,"80","Exo",13
"8337","McL Ann",2003,"80","ExoAnns",13
"8338","McL Ann",2003,"80","ExoPers",0
"8339","McL Ann",2003,"80","Forbs",10
"8340","McL Ann",2003,"80","Grasses",5
"8341","McL Ann",2003,"80","Nat",2
"8342","McL Ann",2003,"80","NatAnns",2
"8343","McL Ann",2003,"80","NatPers",0
"8344","McL Ann",2004,"17","All",17
"8345","McL Ann",2004,"17","Exo",10
"8346","McL Ann",2004,"17","ExoAnns",10
"8347","McL Ann",2004,"17","ExoPers",0
"8348","McL Ann",2004,"17","Forbs",11
"8349","McL Ann",2004,"17","Grasses",6
"8350","McL Ann",2004,"17","Nat",7
"8351","McL Ann",2004,"17","NatAnns",5
"8352","McL Ann",2004,"17","NatPers",2
"8353","McL Ann",2004,"25","All",30
"8354","McL Ann",2004,"25","Exo",11
"8355","McL Ann",2004,"25","ExoAnns",11
"8356","McL Ann",2004,"25","ExoPers",0
"8357","McL Ann",2004,"25","Forbs",22
"8358","McL Ann",2004,"25","Grasses",8
"8359","McL Ann",2004,"25","Nat",19
"8360","McL Ann",2004,"25","NatAnns",14
"8361","McL Ann",2004,"25","NatPers",5
"8362","McL Ann",2004,"34","All",23
"8363","McL Ann",2004,"34","Exo",14
"8364","McL Ann",2004,"34","ExoAnns",14
"8365","McL Ann",2004,"34","ExoPers",0
"8366","McL Ann",2004,"34","Forbs",19
"8367","McL Ann",2004,"34","Grasses",4
"8368","McL Ann",2004,"34","Nat",9
"8369","McL Ann",2004,"34","NatAnns",6
"8370","McL Ann",2004,"34","NatPers",3
"8371","McL Ann",2004,"35","All",22
"8372","McL Ann",2004,"35","Exo",16
"8373","McL Ann",2004,"35","ExoAnns",16
"8374","McL Ann",2004,"35","ExoPers",0
"8375","McL Ann",2004,"35","Forbs",14
"8376","McL Ann",2004,"35","Grasses",8
"8377","McL Ann",2004,"35","Nat",6
"8378","McL Ann",2004,"35","NatAnns",5
"8379","McL Ann",2004,"35","NatPers",1
"8380","McL Ann",2004,"36","All",18
"8381","McL Ann",2004,"36","Exo",12
"8382","McL Ann",2004,"36","ExoAnns",12
"8383","McL Ann",2004,"36","ExoPers",0
"8384","McL Ann",2004,"36","Forbs",13
"8385","McL Ann",2004,"36","Grasses",5
"8386","McL Ann",2004,"36","Nat",6
"8387","McL Ann",2004,"36","NatAnns",5
"8388","McL Ann",2004,"36","NatPers",1
"8389","McL Ann",2004,"37","All",18
"8390","McL Ann",2004,"37","Exo",13
"8391","McL Ann",2004,"37","ExoAnns",13
"8392","McL Ann",2004,"37","ExoPers",0
"8393","McL Ann",2004,"37","Forbs",11
"8394","McL Ann",2004,"37","Grasses",7
"8395","McL Ann",2004,"37","Nat",5
"8396","McL Ann",2004,"37","NatAnns",5
"8397","McL Ann",2004,"37","NatPers",0
"8398","McL Ann",2004,"38","All",38
"8399","McL Ann",2004,"38","Exo",20
"8400","McL Ann",2004,"38","ExoAnns",20
"8401","McL Ann",2004,"38","ExoPers",0
"8402","McL Ann",2004,"38","Forbs",29
"8403","McL Ann",2004,"38","Grasses",9
"8404","McL Ann",2004,"38","Nat",18
"8405","McL Ann",2004,"38","NatAnns",16
"8406","McL Ann",2004,"38","NatPers",2
"8407","McL Ann",2004,"39","All",32
"8408","McL Ann",2004,"39","Exo",14
"8409","McL Ann",2004,"39","ExoAnns",14
"8410","McL Ann",2004,"39","ExoPers",0
"8411","McL Ann",2004,"39","Forbs",26
"8412","McL Ann",2004,"39","Grasses",6
"8413","McL Ann",2004,"39","Nat",18
"8414","McL Ann",2004,"39","NatAnns",16
"8415","McL Ann",2004,"39","NatPers",2
"8416","McL Ann",2004,"40","All",40
"8417","McL Ann",2004,"40","Exo",23
"8418","McL Ann",2004,"40","ExoAnns",23
"8419","McL Ann",2004,"40","ExoPers",0
"8420","McL Ann",2004,"40","Forbs",30
"8421","McL Ann",2004,"40","Grasses",10
"8422","McL Ann",2004,"40","Nat",17
"8423","McL Ann",2004,"40","NatAnns",16
"8424","McL Ann",2004,"40","NatPers",1
"8425","McL Ann",2004,"41","All",37
"8426","McL Ann",2004,"41","Exo",19
"8427","McL Ann",2004,"41","ExoAnns",19
"8428","McL Ann",2004,"41","ExoPers",0
"8429","McL Ann",2004,"41","Forbs",30
"8430","McL Ann",2004,"41","Grasses",7
"8431","McL Ann",2004,"41","Nat",18
"8432","McL Ann",2004,"41","NatAnns",17
"8433","McL Ann",2004,"41","NatPers",1
"8434","McL Ann",2004,"42","All",35
"8435","McL Ann",2004,"42","Exo",13
"8436","McL Ann",2004,"42","ExoAnns",13
"8437","McL Ann",2004,"42","ExoPers",0
"8438","McL Ann",2004,"42","Forbs",29
"8439","McL Ann",2004,"42","Grasses",6
"8440","McL Ann",2004,"42","Nat",22
"8441","McL Ann",2004,"42","NatAnns",18
"8442","McL Ann",2004,"42","NatPers",4
"8443","McL Ann",2004,"43","All",18
"8444","McL Ann",2004,"43","Exo",7
"8445","McL Ann",2004,"43","ExoAnns",7
"8446","McL Ann",2004,"43","ExoPers",0
"8447","McL Ann",2004,"43","Forbs",14
"8448","McL Ann",2004,"43","Grasses",4
"8449","McL Ann",2004,"43","Nat",11
"8450","McL Ann",2004,"43","NatAnns",8
"8451","McL Ann",2004,"43","NatPers",3
"8452","McL Ann",2004,"50","All",27
"8453","McL Ann",2004,"50","Exo",15
"8454","McL Ann",2004,"50","ExoAnns",15
"8455","McL Ann",2004,"50","ExoPers",0
"8456","McL Ann",2004,"50","Forbs",23
"8457","McL Ann",2004,"50","Grasses",4
"8458","McL Ann",2004,"50","Nat",12
"8459","McL Ann",2004,"50","NatAnns",9
"8460","McL Ann",2004,"50","NatPers",3
"8461","McL Ann",2004,"51","All",38
"8462","McL Ann",2004,"51","Exo",18
"8463","McL Ann",2004,"51","ExoAnns",18
"8464","McL Ann",2004,"51","ExoPers",0
"8465","McL Ann",2004,"51","Forbs",30
"8466","McL Ann",2004,"51","Grasses",8
"8467","McL Ann",2004,"51","Nat",20
"8468","McL Ann",2004,"51","NatAnns",17
"8469","McL Ann",2004,"51","NatPers",3
"8470","McL Ann",2004,"52","All",40
"8471","McL Ann",2004,"52","Exo",16
"8472","McL Ann",2004,"52","ExoAnns",16
"8473","McL Ann",2004,"52","ExoPers",0
"8474","McL Ann",2004,"52","Forbs",35
"8475","McL Ann",2004,"52","Grasses",5
"8476","McL Ann",2004,"52","Nat",24
"8477","McL Ann",2004,"52","NatAnns",20
"8478","McL Ann",2004,"52","NatPers",4
"8479","McL Ann",2004,"53","All",30
"8480","McL Ann",2004,"53","Exo",14
"8481","McL Ann",2004,"53","ExoAnns",14
"8482","McL Ann",2004,"53","ExoPers",0
"8483","McL Ann",2004,"53","Forbs",25
"8484","McL Ann",2004,"53","Grasses",5
"8485","McL Ann",2004,"53","Nat",16
"8486","McL Ann",2004,"53","NatAnns",10
"8487","McL Ann",2004,"53","NatPers",6
"8488","McL Ann",2004,"54","All",28
"8489","McL Ann",2004,"54","Exo",16
"8490","McL Ann",2004,"54","ExoAnns",16
"8491","McL Ann",2004,"54","ExoPers",0
"8492","McL Ann",2004,"54","Forbs",19
"8493","McL Ann",2004,"54","Grasses",9
"8494","McL Ann",2004,"54","Nat",12
"8495","McL Ann",2004,"54","NatAnns",8
"8496","McL Ann",2004,"54","NatPers",4
"8497","McL Ann",2004,"56","All",40
"8498","McL Ann",2004,"56","Exo",19
"8499","McL Ann",2004,"56","ExoAnns",19
"8500","McL Ann",2004,"56","ExoPers",0
"8501","McL Ann",2004,"56","Forbs",33
"8502","McL Ann",2004,"56","Grasses",7
"8503","McL Ann",2004,"56","Nat",21
"8504","McL Ann",2004,"56","NatAnns",17
"8505","McL Ann",2004,"56","NatPers",4
"8506","McL Ann",2004,"57","All",25
"8507","McL Ann",2004,"57","Exo",9
"8508","McL Ann",2004,"57","ExoAnns",9
"8509","McL Ann",2004,"57","ExoPers",0
"8510","McL Ann",2004,"57","Forbs",19
"8511","McL Ann",2004,"57","Grasses",6
"8512","McL Ann",2004,"57","Nat",16
"8513","McL Ann",2004,"57","NatAnns",13
"8514","McL Ann",2004,"57","NatPers",3
"8515","McL Ann",2004,"58","All",21
"8516","McL Ann",2004,"58","Exo",10
"8517","McL Ann",2004,"58","ExoAnns",10
"8518","McL Ann",2004,"58","ExoPers",0
"8519","McL Ann",2004,"58","Forbs",17
"8520","McL Ann",2004,"58","Grasses",4
"8521","McL Ann",2004,"58","Nat",11
"8522","McL Ann",2004,"58","NatAnns",6
"8523","McL Ann",2004,"58","NatPers",5
"8524","McL Ann",2004,"59","All",34
"8525","McL Ann",2004,"59","Exo",16
"8526","McL Ann",2004,"59","ExoAnns",16
"8527","McL Ann",2004,"59","ExoPers",0
"8528","McL Ann",2004,"59","Forbs",29
"8529","McL Ann",2004,"59","Grasses",5
"8530","McL Ann",2004,"59","Nat",18
"8531","McL Ann",2004,"59","NatAnns",14
"8532","McL Ann",2004,"59","NatPers",4
"8533","McL Ann",2004,"60","All",23
"8534","McL Ann",2004,"60","Exo",11
"8535","McL Ann",2004,"60","ExoAnns",11
"8536","McL Ann",2004,"60","ExoPers",0
"8537","McL Ann",2004,"60","Forbs",18
"8538","McL Ann",2004,"60","Grasses",5
"8539","McL Ann",2004,"60","Nat",12
"8540","McL Ann",2004,"60","NatAnns",6
"8541","McL Ann",2004,"60","NatPers",6
"8542","McL Ann",2004,"61","All",26
"8543","McL Ann",2004,"61","Exo",10
"8544","McL Ann",2004,"61","ExoAnns",10
"8545","McL Ann",2004,"61","ExoPers",0
"8546","McL Ann",2004,"61","Forbs",21
"8547","McL Ann",2004,"61","Grasses",5
"8548","McL Ann",2004,"61","Nat",16
"8549","McL Ann",2004,"61","NatAnns",12
"8550","McL Ann",2004,"61","NatPers",4
"8551","McL Ann",2004,"62","All",16
"8552","McL Ann",2004,"62","Exo",10
"8553","McL Ann",2004,"62","ExoAnns",10
"8554","McL Ann",2004,"62","ExoPers",0
"8555","McL Ann",2004,"62","Forbs",10
"8556","McL Ann",2004,"62","Grasses",6
"8557","McL Ann",2004,"62","Nat",6
"8558","McL Ann",2004,"62","NatAnns",5
"8559","McL Ann",2004,"62","NatPers",1
"8560","McL Ann",2004,"63","All",45
"8561","McL Ann",2004,"63","Exo",19
"8562","McL Ann",2004,"63","ExoAnns",19
"8563","McL Ann",2004,"63","ExoPers",0
"8564","McL Ann",2004,"63","Forbs",37
"8565","McL Ann",2004,"63","Grasses",8
"8566","McL Ann",2004,"63","Nat",26
"8567","McL Ann",2004,"63","NatAnns",18
"8568","McL Ann",2004,"63","NatPers",8
"8569","McL Ann",2004,"64","All",31
"8570","McL Ann",2004,"64","Exo",15
"8571","McL Ann",2004,"64","ExoAnns",15
"8572","McL Ann",2004,"64","ExoPers",0
"8573","McL Ann",2004,"64","Forbs",25
"8574","McL Ann",2004,"64","Grasses",6
"8575","McL Ann",2004,"64","Nat",16
"8576","McL Ann",2004,"64","NatAnns",13
"8577","McL Ann",2004,"64","NatPers",3
"8578","McL Ann",2004,"65","All",19
"8579","McL Ann",2004,"65","Exo",14
"8580","McL Ann",2004,"65","ExoAnns",14
"8581","McL Ann",2004,"65","ExoPers",0
"8582","McL Ann",2004,"65","Forbs",11
"8583","McL Ann",2004,"65","Grasses",8
"8584","McL Ann",2004,"65","Nat",5
"8585","McL Ann",2004,"65","NatAnns",4
"8586","McL Ann",2004,"65","NatPers",1
"8587","McL Ann",2004,"66","All",17
"8588","McL Ann",2004,"66","Exo",13
"8589","McL Ann",2004,"66","ExoAnns",13
"8590","McL Ann",2004,"66","ExoPers",0
"8591","McL Ann",2004,"66","Forbs",10
"8592","McL Ann",2004,"66","Grasses",7
"8593","McL Ann",2004,"66","Nat",4
"8594","McL Ann",2004,"66","NatAnns",3
"8595","McL Ann",2004,"66","NatPers",1
"8596","McL Ann",2004,"67","All",31
"8597","McL Ann",2004,"67","Exo",8
"8598","McL Ann",2004,"67","ExoAnns",8
"8599","McL Ann",2004,"67","ExoPers",0
"8600","McL Ann",2004,"67","Forbs",26
"8601","McL Ann",2004,"67","Grasses",5
"8602","McL Ann",2004,"67","Nat",23
"8603","McL Ann",2004,"67","NatAnns",11
"8604","McL Ann",2004,"67","NatPers",12
"8605","McL Ann",2004,"68","All",32
"8606","McL Ann",2004,"68","Exo",17
"8607","McL Ann",2004,"68","ExoAnns",16
"8608","McL Ann",2004,"68","ExoPers",1
"8609","McL Ann",2004,"68","Forbs",26
"8610","McL Ann",2004,"68","Grasses",6
"8611","McL Ann",2004,"68","Nat",15
"8612","McL Ann",2004,"68","NatAnns",11
"8613","McL Ann",2004,"68","NatPers",4
"8614","McL Ann",2004,"69","All",17
"8615","McL Ann",2004,"69","Exo",14
"8616","McL Ann",2004,"69","ExoAnns",14
"8617","McL Ann",2004,"69","ExoPers",0
"8618","McL Ann",2004,"69","Forbs",12
"8619","McL Ann",2004,"69","Grasses",5
"8620","McL Ann",2004,"69","Nat",3
"8621","McL Ann",2004,"69","NatAnns",2
"8622","McL Ann",2004,"69","NatPers",1
"8623","McL Ann",2004,"70","All",23
"8624","McL Ann",2004,"70","Exo",15
"8625","McL Ann",2004,"70","ExoAnns",15
"8626","McL Ann",2004,"70","ExoPers",0
"8627","McL Ann",2004,"70","Forbs",17
"8628","McL Ann",2004,"70","Grasses",6
"8629","McL Ann",2004,"70","Nat",8
"8630","McL Ann",2004,"70","NatAnns",5
"8631","McL Ann",2004,"70","NatPers",3
"8632","McL Ann",2004,"71","All",22
"8633","McL Ann",2004,"71","Exo",9
"8634","McL Ann",2004,"71","ExoAnns",9
"8635","McL Ann",2004,"71","ExoPers",0
"8636","McL Ann",2004,"71","Forbs",16
"8637","McL Ann",2004,"71","Grasses",6
"8638","McL Ann",2004,"71","Nat",13
"8639","McL Ann",2004,"71","NatAnns",8
"8640","McL Ann",2004,"71","NatPers",5
"8641","McL Ann",2004,"72","All",20
"8642","McL Ann",2004,"72","Exo",9
"8643","McL Ann",2004,"72","ExoAnns",9
"8644","McL Ann",2004,"72","ExoPers",0
"8645","McL Ann",2004,"72","Forbs",15
"8646","McL Ann",2004,"72","Grasses",5
"8647","McL Ann",2004,"72","Nat",11
"8648","McL Ann",2004,"72","NatAnns",7
"8649","McL Ann",2004,"72","NatPers",4
"8650","McL Ann",2004,"73","All",30
"8651","McL Ann",2004,"73","Exo",13
"8652","McL Ann",2004,"73","ExoAnns",12
"8653","McL Ann",2004,"73","ExoPers",1
"8654","McL Ann",2004,"73","Forbs",21
"8655","McL Ann",2004,"73","Grasses",9
"8656","McL Ann",2004,"73","Nat",17
"8657","McL Ann",2004,"73","NatAnns",15
"8658","McL Ann",2004,"73","NatPers",2
"8659","McL Ann",2004,"74","All",22
"8660","McL Ann",2004,"74","Exo",14
"8661","McL Ann",2004,"74","ExoAnns",14
"8662","McL Ann",2004,"74","ExoPers",0
"8663","McL Ann",2004,"74","Forbs",17
"8664","McL Ann",2004,"74","Grasses",5
"8665","McL Ann",2004,"74","Nat",8
"8666","McL Ann",2004,"74","NatAnns",5
"8667","McL Ann",2004,"74","NatPers",3
"8668","McL Ann",2004,"75","All",31
"8669","McL Ann",2004,"75","Exo",17
"8670","McL Ann",2004,"75","ExoAnns",17
"8671","McL Ann",2004,"75","ExoPers",0
"8672","McL Ann",2004,"75","Forbs",23
"8673","McL Ann",2004,"75","Grasses",8
"8674","McL Ann",2004,"75","Nat",14
"8675","McL Ann",2004,"75","NatAnns",12
"8676","McL Ann",2004,"75","NatPers",2
"8677","McL Ann",2004,"76","All",29
"8678","McL Ann",2004,"76","Exo",17
"8679","McL Ann",2004,"76","ExoAnns",17
"8680","McL Ann",2004,"76","ExoPers",0
"8681","McL Ann",2004,"76","Forbs",21
"8682","McL Ann",2004,"76","Grasses",8
"8683","McL Ann",2004,"76","Nat",12
"8684","McL Ann",2004,"76","NatAnns",7
"8685","McL Ann",2004,"76","NatPers",5
"8686","McL Ann",2004,"77","All",23
"8687","McL Ann",2004,"77","Exo",7
"8688","McL Ann",2004,"77","ExoAnns",7
"8689","McL Ann",2004,"77","ExoPers",0
"8690","McL Ann",2004,"77","Forbs",20
"8691","McL Ann",2004,"77","Grasses",3
"8692","McL Ann",2004,"77","Nat",16
"8693","McL Ann",2004,"77","NatAnns",10
"8694","McL Ann",2004,"77","NatPers",6
"8695","McL Ann",2004,"78","All",42
"8696","McL Ann",2004,"78","Exo",21
"8697","McL Ann",2004,"78","ExoAnns",21
"8698","McL Ann",2004,"78","ExoPers",0
"8699","McL Ann",2004,"78","Forbs",32
"8700","McL Ann",2004,"78","Grasses",10
"8701","McL Ann",2004,"78","Nat",21
"8702","McL Ann",2004,"78","NatAnns",17
"8703","McL Ann",2004,"78","NatPers",4
"8704","McL Ann",2004,"79","All",12
"8705","McL Ann",2004,"79","Exo",6
"8706","McL Ann",2004,"79","ExoAnns",6
"8707","McL Ann",2004,"79","ExoPers",0
"8708","McL Ann",2004,"79","Forbs",8
"8709","McL Ann",2004,"79","Grasses",4
"8710","McL Ann",2004,"79","Nat",6
"8711","McL Ann",2004,"79","NatAnns",4
"8712","McL Ann",2004,"79","NatPers",2
"8713","McL Ann",2004,"80","All",11
"8714","McL Ann",2004,"80","Exo",9
"8715","McL Ann",2004,"80","ExoAnns",9
"8716","McL Ann",2004,"80","ExoPers",0
"8717","McL Ann",2004,"80","Forbs",7
"8718","McL Ann",2004,"80","Grasses",4
"8719","McL Ann",2004,"80","Nat",2
"8720","McL Ann",2004,"80","NatAnns",2
"8721","McL Ann",2004,"80","NatPers",0
"8722","McL Ann",2005,"17","All",19
"8723","McL Ann",2005,"17","Exo",11
"8724","McL Ann",2005,"17","ExoAnns",11
"8725","McL Ann",2005,"17","ExoPers",0
"8726","McL Ann",2005,"17","Forbs",14
"8727","McL Ann",2005,"17","Grasses",5
"8728","McL Ann",2005,"17","Nat",8
"8729","McL Ann",2005,"17","NatAnns",7
"8730","McL Ann",2005,"17","NatPers",1
"8731","McL Ann",2005,"25","All",35
"8732","McL Ann",2005,"25","Exo",14
"8733","McL Ann",2005,"25","ExoAnns",14
"8734","McL Ann",2005,"25","ExoPers",0
"8735","McL Ann",2005,"25","Forbs",26
"8736","McL Ann",2005,"25","Grasses",9
"8737","McL Ann",2005,"25","Nat",21
"8738","McL Ann",2005,"25","NatAnns",13
"8739","McL Ann",2005,"25","NatPers",8
"8740","McL Ann",2005,"34","All",17
"8741","McL Ann",2005,"34","Exo",13
"8742","McL Ann",2005,"34","ExoAnns",13
"8743","McL Ann",2005,"34","ExoPers",0
"8744","McL Ann",2005,"34","Forbs",13
"8745","McL Ann",2005,"34","Grasses",4
"8746","McL Ann",2005,"34","Nat",4
"8747","McL Ann",2005,"34","NatAnns",2
"8748","McL Ann",2005,"34","NatPers",2
"8749","McL Ann",2005,"35","All",21
"8750","McL Ann",2005,"35","Exo",16
"8751","McL Ann",2005,"35","ExoAnns",16
"8752","McL Ann",2005,"35","ExoPers",0
"8753","McL Ann",2005,"35","Forbs",15
"8754","McL Ann",2005,"35","Grasses",6
"8755","McL Ann",2005,"35","Nat",5
"8756","McL Ann",2005,"35","NatAnns",5
"8757","McL Ann",2005,"35","NatPers",0
"8758","McL Ann",2005,"36","All",22
"8759","McL Ann",2005,"36","Exo",15
"8760","McL Ann",2005,"36","ExoAnns",15
"8761","McL Ann",2005,"36","ExoPers",0
"8762","McL Ann",2005,"36","Forbs",15
"8763","McL Ann",2005,"36","Grasses",7
"8764","McL Ann",2005,"36","Nat",7
"8765","McL Ann",2005,"36","NatAnns",7
"8766","McL Ann",2005,"36","NatPers",0
"8767","McL Ann",2005,"37","All",21
"8768","McL Ann",2005,"37","Exo",13
"8769","McL Ann",2005,"37","ExoAnns",13
"8770","McL Ann",2005,"37","ExoPers",0
"8771","McL Ann",2005,"37","Forbs",15
"8772","McL Ann",2005,"37","Grasses",6
"8773","McL Ann",2005,"37","Nat",8
"8774","McL Ann",2005,"37","NatAnns",7
"8775","McL Ann",2005,"37","NatPers",1
